date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:29:11	29625/29625	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:29:08%20GMT	https://lsetf.ng/content/macro-economic-highlights-report-q1-2021	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/content/macro-economic-highlights-report-q1-2021.html	(from https://lsetf.ng/learning-centre/12)
09:29:11	29625/29625	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:29:08%20GMT	https://lsetf.ng/content/macro-economic-highlights-report-q4-2020	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/content/macro-economic-highlights-report-q4-2020.html	(from https://lsetf.ng/learning-centre/12)
09:29:12	29633/29633	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:29:09%20GMT	https://lsetf.ng/content/macro-economic-highlights-report-q3-2020	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/content/macro-economic-highlights-report-q3-2020.html	(from https://lsetf.ng/learning-centre/12)
09:29:12	29623/29623	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:29:09%20GMT	https://lsetf.ng/content/macro-economic-highlights-report-q2-2020	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/content/macro-economic-highlights-report-q2-2020.html	(from https://lsetf.ng/learning-centre/12)
09:29:13	29619/29619	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:29:09%20GMT	https://lsetf.ng/content/macro-economic-highlights-report-q12020	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/content/macro-economic-highlights-report-q12020.html	(from https://lsetf.ng/learning-centre/12)
09:29:13	29724/29724	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:29:10%20GMT	https://lsetf.ng/content/macro-economic-highlights-report-november-december-2019	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/content/macro-economic-highlights-report-november-december-2019.html	(from https://lsetf.ng/learning-centre/12)
09:29:13	29656/29656	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:29:10%20GMT	https://lsetf.ng/content/macro-economic-highlights-report-october-2019	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/content/macro-economic-highlights-report-october-2019.html	(from https://lsetf.ng/learning-centre/12)
09:29:14	29710/29710	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:29:11%20GMT	https://lsetf.ng/content/key-macro-economic-highlights-report-aug-sept-2019	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/content/key-macro-economic-highlights-report-aug-sept-2019.html	(from https://lsetf.ng/learning-centre/12)
09:29:14	29642/29642	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:29:11%20GMT	https://lsetf.ng/content/macro-economic-highlights-report-july-2019	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/content/macro-economic-highlights-report-july-2019.html	(from https://lsetf.ng/learning-centre/12)
09:29:15	29631/29631	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:29:12%20GMT	https://lsetf.ng/content/key-macro-economic-highlights-june-2019	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/content/key-macro-economic-highlights-june-2019.html	(from https://lsetf.ng/learning-centre/12)
09:29:15	29623/29623	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:29:12%20GMT	https://lsetf.ng/content/key-macro-economic-highlights-may-2019	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/content/key-macro-economic-highlights-may-2019.html	(from https://lsetf.ng/learning-centre/12)
09:29:16	29632/29632	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:29:12%20GMT	https://lsetf.ng/content/key-macro-economic-highlights-april-2019	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/content/key-macro-economic-highlights-april-2019.html	(from https://lsetf.ng/learning-centre/12)
09:29:16	29646/29646	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:29:13%20GMT	https://lsetf.ng/content/macro-economic-highlights-report-march-2019	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/content/macro-economic-highlights-report-march-2019.html	(from https://lsetf.ng/learning-centre/12)
09:29:16	29716/29716	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:29:13%20GMT	https://lsetf.ng/content/macro-economic-highlights-report-january-february-2019	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/content/macro-economic-highlights-report-january-february-2019.html	(from https://lsetf.ng/learning-centre/12)
09:29:17	29721/29721	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:29:14%20GMT	https://lsetf.ng/content/macro-economic-highlights-report-november-december-2018	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/content/macro-economic-highlights-report-november-december-2018.html	(from https://lsetf.ng/learning-centre/12)
09:29:18	29665/29665	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:29:15%20GMT	https://lsetf.ng/content/macro-economic-highlights-report-october-2018	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/content/macro-economic-highlights-report-october-2018.html	(from https://lsetf.ng/learning-centre/12)
09:29:18	29711/29711	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:29:15%20GMT	https://lsetf.ng/content/key-macro-economic-highlights-september-2018	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/content/key-macro-economic-highlights-september-2018.html	(from https://lsetf.ng/learning-centre/12)
09:29:19	29637/29637	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:29:16%20GMT	https://lsetf.ng/content/key-macro-economic-highlights-august-2018	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/content/key-macro-economic-highlights-august-2018.html	(from https://lsetf.ng/learning-centre/12)
09:29:19	29601/29601	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:29:16%20GMT	https://lsetf.ng/content/key-macro-economic-highlights-july-2018	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/content/key-macro-economic-highlights-july-2018.html	(from https://lsetf.ng/learning-centre/12)
09:29:20	29601/29601	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:29:17%20GMT	https://lsetf.ng/content/key-macro-economic-highlights-june-2018	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/content/key-macro-economic-highlights-june-2018.html	(from https://lsetf.ng/learning-centre/12)
09:29:20	29593/29593	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:29:17%20GMT	https://lsetf.ng/content/key-macro-economic-highlights-may-2018	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/content/key-macro-economic-highlights-may-2018.html	(from https://lsetf.ng/learning-centre/12)
09:29:21	29606/29606	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:29:18%20GMT	https://lsetf.ng/content/key-macro-economic-highlights-april-2018	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/content/key-macro-economic-highlights-april-2018.html	(from https://lsetf.ng/learning-centre/12)
09:29:21	29607/29607	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:29:18%20GMT	https://lsetf.ng/content/key-macro-economic-highlights-march-2018	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/content/key-macro-economic-highlights-march-2018.html	(from https://lsetf.ng/learning-centre/12)
09:29:21	29631/29631	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:29:18%20GMT	https://lsetf.ng/content/key-macro-economic-highlights-february-2018	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/content/key-macro-economic-highlights-february-2018.html	(from https://lsetf.ng/learning-centre/12)
09:29:22	29519/29519	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:29:19%20GMT	https://lsetf.ng/content/key-macro-economic-highlights-january-2018	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/content/key-macro-economic-highlights-january-2018.html	(from https://lsetf.ng/learning-centre/12)
09:29:22	29672/29672	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:29:19%20GMT	https://lsetf.ng/content/key-macro-economic-highlights-december-2017-1	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/content/key-macro-economic-highlights-december-2017-1.html	(from https://lsetf.ng/learning-centre/12)
09:29:23	29511/29511	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:29:20%20GMT	https://lsetf.ng/content/key-macro-economic-highlights-november-2017	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/content/key-macro-economic-highlights-november-2017.html	(from https://lsetf.ng/learning-centre/12)
09:29:23	29497/29497	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:29:20%20GMT	https://lsetf.ng/content/key-macro-economic-highlights-october-2017	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/content/key-macro-economic-highlights-october-2017.html	(from https://lsetf.ng/learning-centre/12)
09:29:24	29507/29507	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:29:21%20GMT	https://lsetf.ng/content/key-macro-economic-highlights-september-2017	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/content/key-macro-economic-highlights-september-2017.html	(from https://lsetf.ng/learning-centre/12)
09:29:24	29492/29492	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:29:21%20GMT	https://lsetf.ng/content/key-macro-economic-highlights-august-2017	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/content/key-macro-economic-highlights-august-2017.html	(from https://lsetf.ng/learning-centre/12)
09:29:24	29482/29482	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:29:21%20GMT	https://lsetf.ng/content/key-macro-economic-highlights-july-2017	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/content/key-macro-economic-highlights-july-2017.html	(from https://lsetf.ng/learning-centre/12)
09:29:25	29486/29486	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:29:22%20GMT	https://lsetf.ng/content/key-macro-economic-highlights-june-2017-0	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/content/key-macro-economic-highlights-june-2017-0.html	(from https://lsetf.ng/learning-centre/12)
09:29:25	29481/29481	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:29:22%20GMT	https://lsetf.ng/content/key-macro-economic-highlights-may-2017-0	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/content/key-macro-economic-highlights-may-2017-0.html	(from https://lsetf.ng/learning-centre/12)
09:29:27	29491/29491	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:29:23%20GMT	https://lsetf.ng/content/key-macro-economic-highlights-april-2017-0	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/content/key-macro-economic-highlights-april-2017-0.html	(from https://lsetf.ng/learning-centre/12)
09:29:27	29491/29491	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:29:24%20GMT	https://lsetf.ng/content/key-macro-economic-highlights-march-2017-0	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/content/key-macro-economic-highlights-march-2017-0.html	(from https://lsetf.ng/learning-centre/12)
09:29:27	30162/30162	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:29:24%20GMT	https://lsetf.ng/learning-centre/12?page=1	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/learning-centre/122679.html	(from https://lsetf.ng/learning-centre/12)
09:29:28	29528/29528	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:29:25%20GMT	https://lsetf.ng/content/here-come-ember-months	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/content/here-come-ember-months.html	(from https://lsetf.ng/newsletter)
09:29:29	29928/29928	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:29:25%20GMT	https://lsetf.ng/content/here%e2%80%99s-your-chance-join-next-generation-tech-superstars	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/content/here%e2%80%99s-your-chance-join-next-generation-tech-superstars.html	(from https://lsetf.ng/newsletter)
09:29:29	227515/227515	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Sep%202023%2017:14:28%20GMT	https://lsetf.ng/sites/default/files/styles/width_480/public/LSETF%20Digest_15.png?itok=mq5wXf4L	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/sites/default/files/styles/width_480/public/LSETF%20Digest_15ec89.png	(from https://lsetf.ng/newsletter)
09:29:30	29675/29675	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:29:27%20GMT	https://lsetf.ng/content/ready-grow-your-business-check-out	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/content/ready-grow-your-business-check-out.html	(from https://lsetf.ng/newsletter)
09:29:30	29578/29578	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:29:27%20GMT	https://lsetf.ng/content/step-our-world-good-news	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/content/step-our-world-good-news.html	(from https://lsetf.ng/newsletter)
09:29:31	227515/227515	---M--	200	added ('OK')	image/png	date:Tue,%2022%20Aug%202023%2018:55:36%20GMT	https://lsetf.ng/sites/default/files/styles/width_480/public/LSETF%20Digest_14.png?itok=fAnQjfO9	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/sites/default/files/styles/width_480/public/LSETF%20Digest_14de3c.png	(from https://lsetf.ng/newsletter)
09:29:34	29710/29710	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:29:31%20GMT	https://lsetf.ng/content/apply-grant-and-watch-your-business-soar	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/content/apply-grant-and-watch-your-business-soar.html	(from https://lsetf.ng/newsletter)
09:29:34	227515/227515	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Aug%202023%2012:06:15%20GMT	https://lsetf.ng/sites/default/files/styles/width_480/public/LSETF%20Digest_13.png?itok=0Q8kQ5kY	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/sites/default/files/styles/width_480/public/LSETF%20Digest_13769f.png	(from https://lsetf.ng/newsletter)
09:29:35	29712/29712	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:29:31%20GMT	https://lsetf.ng/content/open-your-weekly-scoop-events-and-updates	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/content/open-your-weekly-scoop-events-and-updates.html	(from https://lsetf.ng/newsletter)
09:29:36	29595/29595	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:29:33%20GMT	https://lsetf.ng/content/july-reflections-august-aspirations	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/content/july-reflections-august-aspirations.html	(from https://lsetf.ng/newsletter)
09:29:37	227515/227515	---M--	200	added ('OK')	image/png	date:Tue,%2008%20Aug%202023%2012:36:03%20GMT	https://lsetf.ng/sites/default/files/styles/width_480/public/LSETF%20Digest_12.png?itok=7YBxMR2S	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/sites/default/files/styles/width_480/public/LSETF%20Digest_127be1.png	(from https://lsetf.ng/newsletter)
09:29:37	29491/29491	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:29:34%20GMT	https://lsetf.ng/content/we-are-standing-you	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/content/we-are-standing-you.html	(from https://lsetf.ng/newsletter)
09:29:38	227515/227515	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Jul%202023%2011:22:20%20GMT	https://lsetf.ng/sites/default/files/styles/width_480/public/LSETF%20Digest_10.png?itok=INBrSZR9	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/sites/default/files/styles/width_480/public/LSETF%20Digest_106f86.png	(from https://lsetf.ng/newsletter)
09:29:38	29690/29690	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:29:35%20GMT	https://lsetf.ng/content/stay-loop-check-out-our-latest-updates	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/content/stay-loop-check-out-our-latest-updates.html	(from https://lsetf.ng/newsletter)
09:29:38	227515/227515	---M--	200	added ('OK')	image/png	date:Mon,%2031%20Jul%202023%2013:49:35%20GMT	https://lsetf.ng/sites/default/files/styles/width_480/public/LSETF%20Digest_11.png?itok=Cf_veWL_	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/sites/default/files/styles/width_480/public/LSETF%20Digest_115d29.png	(from https://lsetf.ng/newsletter)
09:29:38	227515/227515	---M--	200	added ('OK')	image/png	date:Thu,%2020%20Jul%202023%2013:01:10%20GMT	https://lsetf.ng/sites/default/files/styles/width_480/public/LSETF%20Digest_9.png?itok=zhcKtvhn	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/sites/default/files/styles/width_480/public/LSETF%20Digest_9c5e4.png	(from https://lsetf.ng/newsletter)
09:29:39	29587/29587	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:29:36%20GMT	https://lsetf.ng/content/get-close-and-personal-us	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/content/get-close-and-personal-us.html	(from https://lsetf.ng/newsletter)
09:29:39	227515/227515	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Jul%202023%2012:26:03%20GMT	https://lsetf.ng/sites/default/files/styles/width_480/public/LSETF%20Digest_8.png?itok=JIUDpQNV	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/sites/default/files/styles/width_480/public/LSETF%20Digest_854eb.png	(from https://lsetf.ng/newsletter)
09:29:39	29514/29514	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:29:36%20GMT	https://lsetf.ng/content/let-second-half-begin	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/content/let-second-half-begin.html	(from https://lsetf.ng/newsletter)
09:29:40	227515/227515	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Jul%202023%2011:06:13%20GMT	https://lsetf.ng/sites/default/files/styles/width_480/public/LSETF%20Digest_7.png?itok=WHtINBNM	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/sites/default/files/styles/width_480/public/LSETF%20Digest_78c2a.png	(from https://lsetf.ng/newsletter)
09:29:40	29627/29627	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:29:37%20GMT	https://lsetf.ng/content/tgif-here-are-some-updates-you-0	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/content/tgif-here-are-some-updates-you-0.html	(from https://lsetf.ng/newsletter)
09:29:40	227515/227515	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Jun%202023%2011:13:36%20GMT	https://lsetf.ng/sites/default/files/styles/width_480/public/LSETF%20Digest_6.png?itok=n88wbHT2	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/sites/default/files/styles/width_480/public/LSETF%20Digest_6d57b.png	(from https://lsetf.ng/newsletter)
09:29:41	47407/47407	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:29:38%20GMT	https://lsetf.ng/newsletter?page=1	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/newsletter2679.html	(from https://lsetf.ng/newsletter)
09:29:41	46792/46792	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:29:38%20GMT	https://lsetf.ng/newsletter?page=2	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/newsletter4658.html	(from https://lsetf.ng/newsletter)
09:29:42	47664/47664	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:29:39%20GMT	https://lsetf.ng/newsletter?page=3	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/newsletter9ba9.html	(from https://lsetf.ng/newsletter)
09:29:42	47212/47212	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:29:39%20GMT	https://lsetf.ng/newsletter?page=4	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/newsletterfdb0.html	(from https://lsetf.ng/newsletter)
09:29:43	46844/46844	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:29:39%20GMT	https://lsetf.ng/newsletter?page=5	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/newsletteraf4d.html	(from https://lsetf.ng/newsletter)
09:29:43	46163/46163	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:29:40%20GMT	https://lsetf.ng/newsletter?page=6	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/newsletterc575.html	(from https://lsetf.ng/newsletter)
09:29:43	35075/35075	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:29:40%20GMT	https://lsetf.ng/newsletter?page=7	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/newsletter235c.html	(from https://lsetf.ng/newsletter)
09:29:44	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Sep%202023%2008:29:41%20GMT	https://lsetf.ng/node/4049	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/node/4049	(from https://lsetf.ng/content/volunteer-network)
09:29:45	45178/45178	---M--	200	added ('OK')	application/javascript	date:Wed,%2002%20Nov%202016%2015:35:10%20GMT	https://lsetf.ng/sites/all/modules/lightbox2/js/lightbox.js?1695025649	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/sites/all/modules/lightbox2/js/lightbox9fa0.js	(from https://lsetf.ng/partners)
09:29:45	174690/174690	---M--	200	added ('OK')	image/png	date:Thu,%2018%20May%202023%2012:32:14%20GMT	https://lsetf.ng/sites/default/files/styles/home_1024/public/Purple%20Volunteer%20Recruitment%20Flyer%20(Instagram%20Post%20(Square))%20(1080%20%c3%97%201080%20px)%20(Banner%20(Landscape))%20(1922%20%c3%97%201082%20px)%20(1280%20%c3%97%20720%20px)_0.png?itok=WBsEr_BZ	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/sites/default/files/styles/home_1024/public/Purple%20Volunteer%20Recruitment%20Flyer%20(Instagram%20Post%20(Square))%20(1080%20%c3%97%201080%20px)%20(Banner%20(Landscape))%20(1922%20%c3%97%201082%20px)%20(1280%20%c3%97%20720%20px)_0.13fe977.delay	(from https://lsetf.ng/content/volunteer-network)
09:29:46	12396/12396	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Apr%202023%2013:15:14%20GMT	https://lsetf.ng/sites/default/files/styles/medium/public/FirstBank%20Logo-1.png?itok=mAoZkMmH	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/sites/default/files/styles/medium/public/FirstBank%20Logo-13784.png	(from https://lsetf.ng/partners)
09:29:46	4116/4116	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20May%202021%2016:30:38%20GMT	https://lsetf.ng/sites/default/files/styles/medium/public/Access%20Bank%20logo.jpg?itok=cibxWkpf	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/sites/default/files/styles/medium/public/Access%20Bank%20logo955c.jpg	(from https://lsetf.ng/partners)
09:29:46	11330/11330	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20May%202021%2016:30:38%20GMT	https://lsetf.ng/sites/default/files/styles/medium/public/USADF%20Logo.jpg?itok=NK9t5NJd	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/sites/default/files/styles/medium/public/USADF%20Logob572.jpg	(from https://lsetf.ng/partners)
09:29:46	15773/15773	---M--	200	added ('OK')	image/png	date:Fri,%2007%20May%202021%2016:30:38%20GMT	https://lsetf.ng/sites/default/files/styles/medium/public/UNDP-Logo-Blue-Large.png?itok=qmYraQMd	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/sites/default/files/styles/medium/public/UNDP-Logo-Blue-Large2928.png	(from https://lsetf.ng/partners)
09:29:46	3897/3897	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20May%202021%2016:30:39%20GMT	https://lsetf.ng/sites/default/files/styles/medium/public/GIZ%20logo_unternehmen-en-implemented-rgb-300.jpg?itok=TH56vw49	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/sites/default/files/styles/medium/public/GIZ%20logo_unternehmen-en-implemented-rgb-3006b4b.jpg	(from https://lsetf.ng/partners)
09:29:47	3901/3901	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20May%202021%2016:30:39%20GMT	https://lsetf.ng/sites/default/files/styles/medium/public/Edfin%20Logo.jpg?itok=7by5hAzs	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/sites/default/files/styles/medium/public/Edfin%20Logoed92.jpg	(from https://lsetf.ng/partners)
09:29:47	13493/13493	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Nov%202022%2009:37:12%20GMT	https://lsetf.ng/sites/default/files/styles/medium/public/mastercard.png?itok=YGNDOAKt	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/sites/default/files/styles/medium/public/mastercard2f61.png	(from https://lsetf.ng/partners)
09:29:47	5470/5470	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Nov%202022%2009:48:54%20GMT	https://lsetf.ng/sites/default/files/styles/medium/public/unicef.jpg?itok=k9zEDHzt	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/sites/default/files/styles/medium/public/uniceff875.jpg	(from https://lsetf.ng/partners)
09:29:47	12414/12414	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202022%2020:56:03%20GMT	https://lsetf.ng/sites/default/files/styles/medium/public/BigWin%20Philanthropy.png?itok=HBHwJHCR	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/sites/default/files/styles/medium/public/BigWin%20Philanthropy9726.png	(from https://lsetf.ng/partners)
09:29:48	37052/37052	---M--	200	added ('OK')	image/png	date:Fri,%2007%20May%202021%2016:34:20%20GMT	https://lsetf.ng/sites/default/files/styles/medium/public/Polaris%20Bank.png?itok=oYnFyE1-	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/sites/default/files/styles/medium/public/Polaris%20Bankec16.png	(from https://lsetf.ng/partners)
09:29:48	30951/30951	---M--	200	added ('OK')	image/png	date:Fri,%2007%20May%202021%2016:34:20%20GMT	https://lsetf.ng/sites/default/files/styles/medium/public/betking-logo-sqaure.png?itok=D1Oe2S_F	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/sites/default/files/styles/medium/public/betking-logo-sqaurea412.png	(from https://lsetf.ng/partners)
09:29:48	4751/4751	---M--	200	added ('OK')	image/png	date:Fri,%2007%20May%202021%2016:34:21%20GMT	https://lsetf.ng/sites/default/files/styles/medium/public/VFD%20Group%20Logo%20PNG.png?itok=u6hESWB7	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/sites/default/files/styles/medium/public/VFD%20Group%20Logo%20PNG6dd4.png	(from https://lsetf.ng/partners)
